6.71090547349,5.89209560137
6.45597048877,6.62720746116
5.98532206462,6.09729164237
6.40275311727,6.13411507223
6.80640421938,6.47453913644
6.57018385984,6.00499901699
6.61383149792,6.75509336751
6.29388085188,6.02159763209
6.5311299234,6.16467618965
6.99133832402,5.70253442118
5.95168691117,6.77075486246
5.91037475951,6.01727727626
7.01517264302,6.04780791296
6.80202142345,6.42622037692
7.09137454483,5.693428768
6.69638443191,5.92856028275
7.02691625392,6.46616684338
6.4887522122,6.06211737348
6.80196548949,6.47790805546
6.61286015849,5.86790179142
6.63945181562,6.18317288826
6.96559853282,5.30844207029
6.72576174178,5.86423985988
6.21389273233,6.14016083233
6.50502310763,6.25188225802
6.11861166283,5.63761140487
6.50190402742,6.81326835993
6.39189338617,6.49368282059
7.00578954642,6.12029995274
6.74729377037,6.41880008087
6.69602969759,6.03655831353
7.00715482504,6.8159800113
6.09831808454,6.59374894112
6.29306008042,5.91782438806
6.81470381926,6.37286615707
6.79501247526,6.71687364
6.77000264619,6.66984354348
6.68471243068,5.94027425656
6.22223424165,6.39829088241
6.85543077486,6.1516276966
6.59171743785,5.82980961815
6.58285616544,6.6250565823
6.79126895502,6.36905921653
6.39015259224,6.68239091274
6.05248657072,5.63754638561
6.27135044915,5.96344892895
6.62430323696,6.34038419795
6.30256374337,6.17614249578
6.42049222705,6.28837558083
6.91668316214,6.21262161174
6.53204528986,5.71646398239
6.60055709048,5.98377991357
6.50864610981,5.42431491567
6.22569172636,5.67230325538
6.74983501888,6.75561090086
6.73142941917,5.9934732239
6.94769879028,5.92975015539
6.62637038548,6.7205185407
6.72113522403,6.03520117629
7.45844171884,6.56230018465
6.70715195743,6.43282407634
6.59824456584,6.30500319473
7.07363620359,6.50476472992
6.60468075614,5.92696401636
6.97373011058,5.67481171148
7.03174372016,6.85478249491
6.81590891174,6.77032973142
6.51258264985,5.70680536169
6.99329711784,5.71075346863
6.80396114362,6.61890616966
6.76332040668,6.30976687765
6.74405133586,6.14250333592
6.0482457629,5.92199770745
6.14110040862,5.37427036233
6.72248549636,5.97709789678
6.78282985773,6.81917937277
6.1904100035,6.13172491386
7.14194404789,6.33611538967
6.45801906667,6.49635934646
6.76921229747,6.12822320533
6.7267533023,7.26254416014
6.50662455222,6.56749385768
6.3736810728,6.86540926783
6.08949473228,6.18725414821
6.29006574636,6.57321557884
6.69945086092,6.51333725408
6.63283684635,6.23361057723
6.83688306877,6.29793117626
6.55574320405,6.0709371902
6.4178529052,6.37437584654
6.46149518678,6.57118539038
6.50375621899,6.36305704583
6.80914913021,6.52561591971
6.95220724556,5.8745003822
6.72117064609,5.93932322446
6.2382315464,6.77158974967
6.26612697443,5.81978712996
6.76878451345,6.54243804779
6.49761821451,6.32802136555
6.64381154488,6.14692031975
6.79293431068,6.77875784909
6.76530774861,6.3884137439
6.42974254969,5.73830903457
6.2048851915,6.39562516063
6.54115176524,6.40997829474
6.38709147935,6.04944042724
5.93037890271,5.96954603902
6.75728649989,6.67893639895
6.93387478186,6.54493021878
6.41700937263,5.86678988859
6.42272284396,6.36950905603
6.28826127624,6.09656447533
6.24726525132,6.1068034624
7.46384295155,6.15337965702
6.20894760765,5.96641736399
5.90882321038,6.83659640949
6.33894695298,6.00956001042
6.3719961891,6.5543893162
6.30515395774,6.35003001528
6.95511692014,5.9491914411
5.87753287732,6.72273237739
6.3859652485,5.95953384109
6.13974955982,6.23232177497
6.391721401,6.16414336828
6.4704479635,6.14543370691
6.38997541618,6.17556954804
7.14224654881,6.1727619288
6.12948696067,6.44460906368
6.78290982613,6.42107173831
6.27449529936,6.16279702955
6.592071865,5.91611702114
6.74958838018,6.35335692926
6.19650328536,6.47685975772
6.46943666622,6.7594783725
6.49083126028,6.57069348396
6.36179046923,5.99403125217
6.78996600562,6.8815545667
6.20765951144,6.06830072681
6.47691647107,6.00265183119
5.96961364849,6.22183981443
6.44126961954,5.82011879435
6.71051942588,6.09341721816
6.93560859611,6.0170418968
6.41531641933,5.80292604417
6.75387383696,6.26418906422
6.49831825898,6.71133154938
6.61576909736,6.92217674371
6.49648294947,5.91867204724
5.83863281589,6.0933963079
6.87639098454,6.07834022593
7.00832811484,6.91868782506
7.21448696698,5.92934472193
6.87578239291,6.68057583717
7.15800734118,6.66956440984
6.65239876836,5.92344995117
6.94636313159,6.23151990978
6.39361463881,6.45547331347
6.52956268838,6.18507375672
6.45311873826,6.52868491461
6.70168060885,6.32937150871
6.47013650582,6.26384413903
6.24263517585,6.39747298302
6.52247906984,6.11213816495
6.77442841703,5.98409041674
6.70684396208,6.34641533845
6.62374885448,6.04621267934
6.35879746402,5.98006094989
6.1808243894,6.29703139257
6.88890233523,6.19407568682
6.74191101459,6.21877223453
6.60587731376,6.6468906674
6.96026689975,5.41502361397
6.47484196727,5.97322585603
6.87807889215,6.15510440472
6.59014085947,6.07449507591
6.69402860453,6.64107858227
6.99154578822,6.24352301673
6.69220524864,6.07673266077
7.02925271651,6.73018318105
6.31103125013,6.35134275407
6.611960483,6.33787223002
6.87154267054,6.57802541979
6.17786072334,5.99673323661
7.65392837203,5.97572434442
6.53634490384,6.28403319023
6.08415744309,6.0153214677
6.44414889769,6.17135568366
6.10019693485,6.07446948593
5.99528813545,6.2397487352
6.62284800289,6.34298983634
6.55946519868,6.50211376994
6.67670882121,6.42617384223
6.84137437896,5.87132536353
6.27934085224,6.37296296133
6.68398327421,6.63489675265
6.19778787791,6.56142561371
6.40830822846,6.95125092608
6.52586367587,5.98839685782
6.66528967933,5.92124782756
7.04186642846,6.59493147132
6.71895330673,5.95586495856
6.09014252296,6.35747634311
6.5846516409,6.51107118973
6.70594869449,6.89131398375
6.85767534461,6.1348883242
6.81376807846,6.69689785259
6.91876434913,5.84108228044
7.19189130649,6.4704962832
7.0636488356,5.87009952166
6.50517426758,6.09333051334
6.27170828361,6.44769778598
6.73783872215,5.98225300565
6.21796790529,6.57840821284
6.56133396165,5.85108689126
6.68157716342,5.68627969212
6.85671695716,5.64626726725
6.16512096619,6.13724517771
6.86519312236,6.50033667781
6.72243259904,6.30332705644
6.59278060885,6.41017757034
6.56815475697,5.99600482654
6.80000500268,6.59970102903
6.06474264665,6.33741730833
6.4313444693,6.411008488
6.38233047904,6.25222210578
6.56408209462,6.19811074071
6.97753998321,6.36749656425
5.84258868152,6.04858485832
7.0517967907,6.03972860443
5.92961590736,5.9723437315
6.328007025,6.69071177141
6.6710079552,6.66284005621
